geonames_id,city_name,url
2654675,Bristol,http://www.nytimes.com/2014/03/16/sports/two-nascar-rivals-keep-calm-in-return-to-bristol.html
4164138,Miami,http://www.newyorker.com/online/blogs/elements/2014/01/an-antidote-for-mindlessness.html
1269843,Hyderabad,http://www.nytimes.com/2014/02/23/world/asia/after-farmers-commit-suicide-debts-fall-on-families-in-india.html
2172517,Canberra,http://www.theguardian.com/technology/2014/jan/22/internet-bullying-plan-for-childrens-e-safety-commissioner-under-fire
4312057,Versailles,http://www.nytimes.com/aponline/2014/02/25/us/ap-history.html
3169070,Rome,http://www.wired.com/opinion/2014/01/killing-net-neutrality-means-killing-economic-equality-access
2643743,London,http://www.theguardian.com/politics/2012/jun/15/unions-blairite-labour-party-soul
5174095,Toronto,http://www.nytimes.com/2014/03/03/sports/baseball/yankees-may-finally-come-out-ahead-in-the-trade-for-pineda.html
3188582,Tuzla,http://www.theguardian.com/world/2014/feb/07/bosnia-herzegovina-wave-violent-protests
88319,Benghazi,http://www.washingtonpost.com/blogs/erik-wemple/wp/2013/12/31/are-the-u-s-media-as-transparent-as-the-u-s-government/
88319,Benghazi,http://www.nytimes.com/2014/03/11/world/africa/dispute-over-fate-of-mysterious-tanker-with-oil-from-libya.html
4887398,Chicago,http://www.nytimes.com/roomfordebate/2014/01/10/rethinking-how-baseballs-greats-are-chosen-for-the-hall-of-fame/journalists-shouldnt-have-a-vote-in-baseball-hall-of-fame-inductees
4164138,Miami,http://www.nytimes.com/2014/03/17/sports/baseball/yankees-and-rivera-find-happy-end-to-celebratory-trip.html
4887398,Chicago,http://www.nytimes.com/2014/02/20/opinion/banned-in-india.html
2867714,München,http://www.theguardian.com/football/blog/2014/feb/25/olympiakos-manchester-united-five-talking-points
2643123,Manchester,http://www.theguardian.com/football/2014/mar/14/manchester-united-liverpool-brendan-rodgers
2331447,Maiduguri,http://www.nytimes.com/2014/03/21/world/africa/nigerian-army-facing-questions-as-death-toll-soars-after-prison-attack.html
4930956,Boston,http://www.nytimes.com/2014/01/05/nyregion/former-crack-addict-calls-thrift-store-his-calling-and-salvation.html
184745,Nairobi,http://www.nytimes.com/reuters/2014/02/12/world/asia/12reuters-tankerrefuge.html
2634825,Walton-on-Thames,http://www.theguardian.com/environment/2014/feb/10/uk-floods-cameron-ministers-flooding
5913490,Calgary,http://www.theatlantic.com/international/archive/2010/10/meet-naheed-nenshi-calgarys-new-mayor/64836/
2473572,Mahdia,http://www.nytimes.com/2014/03/19/world/europe/student-deaths-spark-debate-over-hazing-at-portugals-universities.html
2643743,London,http://www.nytimes.com/reuters/2014/02/26/business/26reuters-luxembourg-yuan.html
4140963,"Washington, D. C.",http://www.nytimes.com/aponline/2014/02/04/us/politics/ap-us-jpmorgan-sexual-harassment.html
2643743,London,http://www.nytimes.com/2014/03/17/world/europe/wave-of-sexual-abuse-allegations-for-private-boys-schools-in-britain.html
6094817,Ottawa,http://www.huffingtonpost.com/charles-j-reid-jr/bitcoins-tulips-and-libertarians_b_4517209.html
2988507,Paris,http://www.nytimes.com/2014/03/03/fashion/Paris-fashion-week-Jean-Paul-Gaultier.html
4140963,"Washington, D. C.",http://www.nytimes.com/2014/02/21/us/american-meat-plants-said-to-face-shortages-of-inspectors.html
524901,Moscow,http://www.nytimes.com/2014/02/17/sports/olympics/injured-russian-skier-is-moved-to-germany.html
2643743,London,http://www.theguardian.com/sustainable-business/energy-prices-climate-change-invisible-2013
2158177,Melbourne,http://www.nytimes.com/2014/02/19/business/international/profit-at-bhp-billiton-exceeds-forecasts.html
2643743,London,http://www.theguardian.com/society/2013/dec/29/cable-hunt-nhs-privatised-plasma
4930956,Boston,http://www.nytimes.com/2014/01/14/opinion/abortion-rights-uphold-buffer-zones.html
2147714,Sydney,http://www.theguardian.com/world/2014/mar/16/anarchists-and-babies-and-all-in-between-gather-to-march-in-march
360630,Cairo,http://www.theguardian.com/world/2014/jan/25/egypt-protesters-killed-mubarak-cairo-tahrir-square
2147714,Sydney,http://www.nytimes.com/reuters/2014/02/24/business/24reuters-boe-markcarney-banks.html
4140963,Washington,http://www.theguardian.com/world/2014/mar/21/us-adoptions-foreign-children-russia
4140963,Washington,http://medium.com/p/bf80351d25b3
565348,Donetsk,http://www.nytimes.com/2014/03/04/world/europe/russias-hand-can-be-seen-in-the-protests.html
360630,Cairo,http://www.nytimes.com/reuters/2014/02/06/world/middleeast/06reuters-egypt-soccer-trial.html
3169070,Rome,http://www.theguardian.com/travel/gallery/2013/dec/19/national-geographic-best-travel-photos-of-2013
2643743,London,http://www.buzzfeed.com/erinlarosa/presidents-youll-never-look-at-the-same-way-again
4140963,Washington,http://www.businessinsider.com/electric-future-for-bentley-rolls-royce-2014-1
1172451,Lahore,http://www.nytimes.com/2013/12/27/world/asia/american-held-by-al-qaeda-in-pakistan.html
727011,Sofia,http://www.nytimes.com/video/world/europe/100000002724416/the-ukraine-divide-explained.html
2988507,Paris,http://www.nytimes.com/2014/02/09/books/review/last-train-to-paris-by-michele-zackheim.html
4140963,"Washington, D. C.",http://www.huffingtonpost.com/2014/01/16/smashed-potatoes-potato-side-dish-recipes_n_4550962.html
2174003,Brisbane,http://www.theguardian.com/world/2014/feb/01/lifeboat-australia-return-asylum-seekers-found-java
4887398,Chicago,http://www.nytimes.com/2014/03/04/business/media/unilever-drops-ad-that-angered-some-in-new-jersey.html
524901,Moscow,http://www.theguardian.com/world/2014/mar/03/europes-gas-supply-ukraine-crisis-russsia-pipelines
2643743,London,http://www.theguardian.com/uk-news/2014/jan/31/news-world-sienna-miller-jude-law-phone-hacking-trial
373303,Juba,http://www.bbc.co.uk/news/world-africa-25536388
5158164,Hudson,http://www.nytimes.com/2014/02/05/dining/bodega-negra-opens-a-branch-in-new-york.html
1835848,Seoul,http://www.businessinsider.com/kakao-talk-2014-3
2950159,Berlin,http://www.theguardian.com/commentisfree/2014/feb/26/david-cameron-angela-merkel-eu
524901,Moscow,http://www.nytimes.com/reuters/2014/03/02/world/europe/02reuters-ukraine-crisis-putin.html
99454,Al Fallūjah,http://www.nytimes.com/2014/01/21/world/middleeast/bombings-in-baghdad-kill-more-than-2-dozen-civilians.html
2886242,Köln,http://www.nytimes.com/2014/02/10/world/europe/exposing-a-corporate-trend-in-higher-education-in-germany.html
4180439,Atlanta,http://www.nytimes.com/2014/02/28/us/politics/post-filibuster-obama-faces-new-anger-over-judicial-choices.html
2911298,Hamburg,http://www.nytimes.com/2014/01/10/greathomesanddestinations/A-Touch-of-Lagerfeld-in-His-Native-City.html
2988507,Paris,http://www.nytimes.com/video/fashion/100000002744341/paris-fashion-week-fall-2014-elements-color.html
5421250,Englewood,http://www.nytimes.com/2014/02/28/business/media/dove-tells-women-to-love-their-armpits.html
5158164,Hudson,http://www.nytimes.com/2014/01/18/arts/dance/baryshnikov-plans-fund-raising-to-give-artists-space.html
4167147,Orlando,http://www.nytimes.com/aponline/2014/03/17/us/ap-us-plane-missing-wing-panel.html
4140963,Washington,http://www.nytimes.com/reuters/2014/02/06/business/06reuters-markets-global.html
1273294,Delhi,http://www.nytimes.com/2014/03/16/world/asia/executions-delayed-for-two-in-india-gang-rape-case.html
703448,Kiev,http://www.nytimes.com/2014/03/10/opinion/why-poland-cares-so-much-about-ukraine.html
1816670,Beijing,http://www.nytimes.com/reuters/2014/02/24/business/24reuters-china-economy-growth.html
2078025,Adelaide,http://www.theguardian.com/culture/australia-culture-blog/2014/mar/14/trent-parke-camera-play-god-street-portrait
4140963,"Washington, D. C.",http://www.washingtonpost.com/opinions/if-supreme-court-doesnt-modify-recess-appointments-senate-should-modify-rules/2014/01/16/d0174bca-7e44-11e3-93c1-0e888170b723_story.html
264371,Athens,http://www.theguardian.com/football/2014/mar/19/manchester-united-olympiakos-champions-league-match-report
2950159,Berlin,http://www.theguardian.com/film/2014/feb/09/lars-von-trier-nymphomaniac-berlin
702550,L'viv,http://www.nytimes.com/2014/02/16/world/europe/a-ukraine-city-spins-beyond-the-governments-reach.html
1850147,Tokyo,http://www.newyorker.com/online/blogs/shouts/2014/01/what-city-should-you-actually-live-in-revised-version.html
2172517,Canberra,http://www.theguardian.com/world/2014/jan/21/australia-has-violated-timor-lestes-sovereignty-un-court-told
2759794,Amsterdam,http://www.theverge.com/2014/2/18/5420662/if-portrait-video-is-wrong-these-artists-dont-want-to-be-right
2147714,Sydney,http://www.nytimes.com/reuters/2014/02/23/business/23reuters-g20-australia-growth.html
4160021,Jacksonville,http://www.nytimes.com/2014/02/16/fashion/weddings/david-rodriguez-lind-and-george-thomas-ii.html
4140963,Washington,http://www.nytimes.com/aponline/2014/03/10/us/ap-us-wall-street-midday.html
4150035,Caribbean Key,http://www.nytimes.com/aponline/2014/02/17/world/americas/ap-cb-jamaica-port-dreams.html
5128581,New York City,http://medium.com/editors-picks-best-of-13/6576d4638e19
143127,Arāk,http://www.nytimes.com/reuters/2014/02/14/world/middleeast/14reuters-iran-nuclear-deal.html
3183875,Tirana,http://www.nytimes.com/2014/01/08/nyregion/cuomo-joined-by-biden-details-disaster-aid-plans.html
2643123,Manchester,http://www.theguardian.com/football/2014/feb/17/manuel-pellegrini-manchester-city-bigger-club-manchester-united
524901,Moscow,http://www.nytimes.com/reuters/2014/02/08/world/europe/08reuters-ukraine.html
4180439,Atlanta,http://www.nytimes.com/2014/02/21/sports/baseball/braves-sign-simmons.html
6544393,Polígono Ind. Mediterráneo,http://www.nytimes.com/aponline/2014/02/08/us/ap-us-puppies-saved-arson-charges.html
170654,Damascus,http://www.theguardian.com/world/2014/mar/05/israel-troops-shot-hezbollah-bomb-syrian-golan-heights
2643743,London,http://www.theguardian.com/world/2014/mar/08/professional-refugees-lawyers-doctors-minimum-wage-uk
4140963,"Washington, D. C.",http://www.washingtonpost.com/business/capitalbusiness/washington-area-pops-onto-tech-radar-as-alternative-to-silicon-valley/2014/01/20/b16003c4-6662-11e3-a0b9-249bbb34602c_story.html
2158177,Melbourne,http://www.theguardian.com/sport/2014/mar/17/formula-one-cars-not-loud-enough-says-australian-grand-prix-organiser
4164138,Miami,http://www.businessinsider.com/video-of-justin-biebers-miami-arrest-2014-1
2950159,Berlin,http://www.theguardian.com/film/2014/feb/19/michel-houellebecq-kidnapping
1816670,Beijing,http://www.nytimes.com/2014/02/28/arts/design/at-the-heart-of-the-armory-show-a-chinese-provocateur.html
4699066,Houston,http://www.nytimes.com/2014/02/03/us/politics/texas-republicans-vying-for-lieutenant-governor-lean-heavily-right.html
2643743,London,http://www.nytimes.com/2014/02/19/business/international/london-docks-await-chinese-redevelopment.html
703448,Kiev,http://www.theguardian.com/commentisfree/2014/feb/24/ukraine-eu-protesters-russia
4164138,Miami,http://www.huffingtonpost.com/2014/01/03/a-most-wanted-man-trailer_n_4536349.html
2930138,England,http://www.theguardian.com/commentisfree/2014/feb/15/safe-standing-football-matches-bristol-city
2950159,Berlin,http://www.theguardian.com/books/2013/dec/29/fiction-preview-2014-tim-adams
1819729,Hong Kong,http://www.nytimes.com/2014/01/18/opinion/the-whistle-blower-who-freed-dreyfus.html
1273294,Delhi,http://www.nytimes.com/2014/03/18/business/international/toyota-unit-shuts-2-factories-in-india.html
1174872,Karachi,http://www.nytimes.com/2014/03/19/opinion/shah-pakistans-culture-wars.html
2147714,Sydney,http://www.theguardian.com/music/australia-culture-blog/2014/mar/11/midnight-oil-beds-are-burning-australian-anthems
2643743,London,http://techcrunch.com/2014/01/19/blinkx-founder-chandratillake-becomes-balderton-capital-partner-as-maloney-steps-back/
4164138,Miami,http://www.theguardian.com/tv-and-radio/2014/mar/21/turks-caicos-tv-review-bill-nighy
1850147,Tokyo,http://www.wired.com/gamelife/2014/03/bitsummit-japan-indies/
2643743,London,http://www.theguardian.com/uk-news/2014/feb/10/tube-strikes-talks-avert-action
4321187,Crimea,http://www.theverge.com/2014/3/16/5515542/crimeans-vote-to-secede-from-ukraine-and-join-russia-in-disputed
5308655,Phoenix,http://www.nytimes.com/2014/02/15/sports/olympics/cold-war-shifts-from-politics-to-the-ice.html
524901,Moscow,http://www.nytimes.com/2014/03/04/world/europe/biting-words-but-no-action-at-security-council-meeting.html
2643743,London,http://www.nytimes.com/2014/02/14/business/international/big-cable-mergers-in-europe-are-still-hard-to-make.html
4644585,Nashville,http://www.nytimes.com/aponline/2014/02/03/us/ap-us-plane-crash-tenn.html
4140963,Washington,http://www.theguardian.com/world/2014/mar/04/netanyahu-aipac-prepared-historic-peace-with-palestinian-leaders
2964574,Dublin,http://www.wired.com/business/2014/02/candy-crush-ipo/
4887398,Chicago,http://www.politico.com/magazine/story/2014/01/tsa-screener-confession-102912.html
4140963,"Washington, D. C.",http://www.washingtonpost.com/blogs/the-fix/wp/2014/01/21/david-vitter-a-lesson-in-political-survival/
4887398,Chicago,http://www.salon.com/2014/02/17/white_rage_and_white_lies_how_the_rights_language_about_race_created_michael_dunn_and_george_zimmerman/
2988507,Paris,http://mobile.nytimes.com/2014/03/22/world/europe/in-paris-campaign-left-and-right-have-one-thing-in-common.html
524901,Moscow,http://www.buzzfeed.com/rosiegray/how-the-truth-is-made-at-russia-today
4140963,"Washington, D. C.",http://www.esquire.com/blogs/news/traffic-reporter-fort-lee
2660646,Genève,http://www.nytimes.com/2014/03/01/world/middleeast/american-envoy-to-syria-steps-down.html
703448,Kiev,http://www.nytimes.com/2014/03/04/world/europe/top-russians-face-sanctions-by-us-for-crimea-crisis.html
2643743,London,http://www.theguardian.com/theobserver/2014/jan/26/letters-criminalisation-prostitution-women-at-risk
360630,Cairo,http://www.washingtonpost.com/opinions/egypts-ruling-military-criminalizes-its-opposition/2013/12/26/db9dc3da-6e62-11e3-a523-fe73f0ff6b8d_story.html
3169070,Rome,http://www.nytimes.com/2014/02/11/opinion/severgnini-beauty-among-the-ruins.html
2660646,Genève,http://www.nytimes.com/2014/03/04/automobiles/at-audis-party-ducati-unveils-a-redesigned-diavel.html
2172517,Canberra,http://www.nytimes.com/2014/03/10/sports/olympics/the-intrepid-paralympic-racers-on-their-skiing-machines.html
281133,Gaza,http://www.nytimes.com/2014/03/11/world/middleeast/thieves-in-gaza-go-where-money-is-but-hamas-quickly-gets-it-back.html
3042091,Saint Helier,http://www.newyorker.com/online/blogs/newsdesk/2014/01/the-political-scene-chris-christie-beyond-bridgegate.html
2473572,Mahdia,http://www.nytimes.com/2014/02/09/world/africa/anne-heyman-rwanda-rescuer-is-dead-at-52.html
4140963,Washington,http://www.theguardian.com/science/head-quarters/2014/mar/01/antarctic-expedition-climate-change-pictures-graph
2634894,Wales,http://www.nytimes.com/reuters/2014/03/01/sports/soccer/01reuters-soccer-ifab.html
4140963,"Washington, D. C.",http://www.nytimes.com/2014/02/25/nyregion/fort-lee-mayor-is-questioned-by-prosecutors-about-closings.html
170063,Aleppo,http://www.nytimes.com/reuters/2014/02/02/world/europe/02reuters-syria-crisis-fighting.html
524901,Moscow,http://www.theguardian.com/football/2014/feb/24/manchester-united-champions-league-wayne-rooney-olympiakos
4140963,Washington,http://www.theverge.com/2014/2/20/5429978/air-force-researchers-test-mild-electric-shocks-as-a-caffeine-substitute
2473572,Mahdia,http://www.nytimes.com/2014/02/17/world/africa/rescue-efforts-underway-in-south-africa-to-save-dozens-of-trapped-miners.html
4140963,Washington,http://www.slate.com/blogs/outward/2014/02/11/truvada_and_unprotected_sex_the_drug_is_still_worth_it.html
4887398,Chicago,http://www.huffingtonpost.com/ilana-rapp/queer-as-folks-gale-harol_b_4525797.html
2643743,London,http://www.theguardian.com/commentisfree/2014/jan/11/sugar-is-enemy-number-one-now
1816670,Beijing,http://www.theguardian.com/world/2014/mar/10/china-online-opinion-training-programme-sina-weibo
2657896,Zürich,http://www.theguardian.com/football/2014/mar/21/sepp-blatter-qatar-2022-world-cup-fifa-bribery-allegations
4843564,Stamford,http://www.nytimes.com/reuters/2014/03/19/business/19reuters-markets-global.html
1850147,Tokyo,http://medium.com/war-is-boring/4cab1ae65007
4140963,Washington,http://medium.com/war-is-boring/64b87d155545
5574991,Boulder,http://www.gq.com/long-form/no-exit
4140963,Washington,http://www.wired.com/design/2014/03/gorgeous-miniature-oil-refineries-made-trash/
524901,Moscow,http://www.nytimes.com/2014/03/21/opinion/cohen-cold-man-in-the-kremlin.html
703448,Kiev,http://www.nytimes.com/aponline/2014/02/20/sports/olympics/ap-oly-ski-ukrainian-withdraws.html
5809844,Seattle,http://www.nytimes.com/2014/02/03/sports/football/russell-wilson-the-forgotten-quarterback-coolly-orchestrates-a-perfect-football-game.html
1701668,Manila,http://www.nytimes.com/2014/02/04/world/asia/two-families-battered-by-a-typhoon.html
1804651,Kunming,http://www.nytimes.com/reuters/2014/03/05/world/asia/05reuters-china-xinjiang.html
727011,Sofia,http://www.nytimes.com/reuters/2014/03/16/business/16reuters-bulgaria-energy-licences.html
5809844,Seattle,http://www.theguardian.com/world/2014/jan/22/seattle-catholic-school-gay-teacher-president-resigns
4140963,Washington,http://www.theguardian.com/technology/2014/jan/23/how-google-controls-androids-open-source
2673730,Stockholm,http://www.wired.com/design/2014/02/crazy-oculus-rift-experiment-lets-men-women-swap-bodies/
1816670,Beijing,http://www.theguardian.com/world/2014/mar/21/taiwan-youth-protests-china-trade-deal
2660646,Genève,http://www.nytimes.com/reuters/2014/02/10/world/europe/10reuters-syria-crisis-talks-document-exclusive.html
4140963,Washington,http://www.forbes.com/sites/eamonnfingleton/2014/01/05/secret-wounds-of-globalism-boeing-sells-its-secrets-cheap-to-japan/
3530597,Mexico City,http://www.nytimes.com/2014/01/20/arts/international/juan-gelman-leftist-argentine-poet-dies-at-83.html
2950159,Berlin,http://boingboing.net/2014/03/14/werkhaus-flat-pack-housewares.html
108410,Riyadh,http://www.theguardian.com/law/2014/jan/14/saudi-arabia-torture-human-rights-britons
2643123,Manchester,http://www.theguardian.com/world/2014/mar/11/four-people-arrested-syria-related-offences
2147714,Sydney,http://www.theguardian.com/world/2014/feb/25/george-pell-called-to-vatican-to-oversee-budget-as-pope-looks-to-cut-waste
2643743,London,http://www.theguardian.com/commentisfree/2014/feb/28/tory-failure-cap-immigration-policy-rethink
4180439,Atlanta,http://www.nytimes.com/2014/03/04/sports/baseball/atlanta-braves-serve-youth-with-big-paydays.html
2867714,München,http://www.nytimes.com/2014/01/11/world/europe/a-guillotine-in-storage-bears-signs-of-a-role-in-silencing-nazis-critics.html
2643743,London,http://www.theguardian.com/commentisfree/2014/feb/04/boris-johnson-bob-crow-tube-strike
2389853,Bangui,http://www.reuters.com/article/2013/12/30/us-centralafrican-fighting-idUSBRE9BT0F720131230
2147714,Sydney,http://www.nytimes.com/2014/02/25/world/europe/vatican-gets-fiscal-shake-up.html
524901,Moscow,http://www.nytimes.com/reuters/2014/02/09/world/europe/09reuters-syria-crisis-chemical.html
360630,Cairo,http://www.theguardian.com/world/2014/feb/16/egypt-population-explosion-social-unrest
2800866,Brussels,http://www.nytimes.com/2014/02/01/world/europe/give-malta-your-tired-and-huddled-and-rich.html
3094802,Kraków,http://www.nytimes.com/2014/02/05/world/europe/entrusted-to-burn-john-paul-iis-notes-cardinal-publishes-them-instead.html
1805753,Jinan,http://www.nytimes.com/reuters/2014/03/16/business/16reuters-china-ecommerce.html
4560349,Philadelphia,http://www.nytimes.com/reuters/2014/02/20/business/20reuters-global-economy.html
3169070,Rome,http://www.nytimes.com/2014/01/23/arts/music/agrippina-by-operamission-sees-rome-in-a-satiric-light.html
4299276,Louisville,http://www.nytimes.com/2014/03/23/sports/ncaabasketball/lackluster-louisville-keeps-hopes-for-a-repeat-alive.html
1735161,Kuala Lumpur,http://www.theverge.com/2014/3/15/5511522/malaysia-airlines-flight-deliberately-diverted
1835848,Seoul,http://www.nytimes.com/aponline/2014/02/09/us/politics/ap-us-kerry.html
1283240,Kathmandu,http://www.nytimes.com/aponline/2014/02/16/world/asia/ap-as-nepal-plane-missing.html
5809844,Seattle,http://www.nytimes.com/reuters/2014/02/04/business/04reuters-microsoft-succession.html
2964574,Dublin,http://medium.com/twitter-retweetable/5acfe0a32783
4847385,Atlantic,http://www.theatlantic.com/entertainment/archive/2014/01/the-2014-oscar-nominations-good-bad-and-ugly/283124/
1850147,Tokyo,http://www.nytimes.com/reuters/2014/02/14/technology/14reuters-rakuten-viber.html
4671654,Austin,http://www.nytimes.com/2014/01/30/theater/thomas-bradshaws-intimacy-makes-sex-neighborly.html
4140963,"Washington, D. C.",http://www.nytimes.com/2014/03/21/us/politics/nrdc-suggests-new-rules-for-further-cuts-in-carbon-pollution.html
4321187,Crimea,http://www.theguardian.com/world/2014/mar/17/us-sanctions-russian-ukrainian-targets
491422,Sochi,http://www.nytimes.com/2014/02/06/sports/olympics/us-selects-skaters-for-team-event.html
1275339,Mumbai,http://www.theguardian.com/world/2014/mar/21/india-court-sentences-men-life-prison-rape-mumbai
4560349,Philadelphia,http://www.nytimes.com/2014/02/21/business/sports-bar-chain-to-pay-6-8-million-for-violating-wage-laws.html
4847385,Atlantic,http://www.theatlantic.com/international/archive/2014/02/vadim-and-vitaliy-the-russian-roofclimber-photographers-who-scale-the-worlds-tallest-buildings/283825/
360630,Cairo,http://www.washingtonpost.com/blogs/worldviews/wp/2014/01/17/the-dangerously-one-sided-politics-of-oscar-nominated-documentary-the-square/
2867714,München,http://www.nytimes.com/2014/02/05/opinion/saving-ukraine.html
4140963,"Washington, D. C.",http://www.nytimes.com/2014/02/23/us/obama-to-propose-shift-in-wildfire-funding.html
